id,season,round_number,round_name,driver_number,driver_name,team,q1,q2,q3
3182,2021,19,São Paulo Grand Prix,4,NOR,McLaren,69.365,69.03,68.98
3183,2021,19,São Paulo Grand Prix,3,RIC,McLaren,69.374,69.093,69.039
3184,2021,19,São Paulo Grand Prix,14,ALO,Alpine,69.391,69.137,69.113
3185,2021,19,São Paulo Grand Prix,31,OCO,Alpine,69.43,69.189,
3186,2021,19,São Paulo Grand Prix,5,VET,Aston Martin,69.451,69.399,
3187,2021,19,São Paulo Grand Prix,22,TSU,AlphaTauri,69.35,69.483,
3188,2021,19,São Paulo Grand Prix,7,RAI,Alfa Romeo Racing,69.598,69.503,
3189,2021,19,São Paulo Grand Prix,99,GIO,Alfa Romeo Racing,69.342,70.227,
3190,2021,19,São Paulo Grand Prix,18,STR,Aston Martin,69.663,,
3191,2021,19,São Paulo Grand Prix,6,LAT,Williams,69.897,,
3192,2021,19,São Paulo Grand Prix,63,RUS,Williams,69.953,,
3193,2021,19,São Paulo Grand Prix,47,MSC,Haas F1 Team,70.329,,
3194,2021,19,São Paulo Grand Prix,9,MAZ,Haas F1 Team,70.589,,
3195,2021,20,Qatar Grand Prix,44,HAM,Mercedes,81.901,81.682,80.827
3196,2021,20,Qatar Grand Prix,33,VER,Red Bull Racing,81.996,81.984,81.282
3197,2021,20,Qatar Grand Prix,77,BOT,Mercedes,82.016,81.991,81.478
3198,2021,20,Qatar Grand Prix,10,GAS,AlphaTauri,82.535,81.728,81.64
3199,2021,20,Qatar Grand Prix,14,ALO,Alpine,82.422,81.894,81.67
3200,2021,20,Qatar Grand Prix,4,NOR,McLaren,82.839,82.216,81.731
3201,2021,20,Qatar Grand Prix,55,SAI,Ferrari,82.304,82.241,81.84
3202,2021,20,Qatar Grand Prix,22,TSU,AlphaTauri,82.458,82.058,81.881
3203,2021,20,Qatar Grand Prix,31,OCO,Alpine,82.565,82.012,82.028
3204,2021,20,Qatar Grand Prix,5,VET,Aston Martin,82.549,82.146,82.785
3205,2021,20,Qatar Grand Prix,11,PER,Red Bull Racing,82.398,82.346,
3206,2021,20,Qatar Grand Prix,18,STR,Aston Martin,82.551,82.46,
3207,2021,20,Qatar Grand Prix,16,LEC,Ferrari,82.742,82.463,
3208,2021,20,Qatar Grand Prix,3,RIC,McLaren,82.688,82.597,
3209,2021,20,Qatar Grand Prix,63,RUS,Williams,82.863,82.756,
3210,2021,20,Qatar Grand Prix,7,RAI,Alfa Romeo Racing,83.156,,
3211,2021,20,Qatar Grand Prix,6,LAT,Williams,83.213,,
3212,2021,20,Qatar Grand Prix,99,GIO,Alfa Romeo Racing,83.262,,
3213,2021,20,Qatar Grand Prix,47,MSC,Haas F1 Team,83.407,,
3214,2021,20,Qatar Grand Prix,9,MAZ,Haas F1 Team,85.859,,
3215,2021,21,Saudi Arabian Grand Prix,44,HAM,Mercedes,88.466,87.712,87.511
3216,2021,21,Saudi Arabian Grand Prix,77,BOT,Mercedes,88.057,88.054,87.622
3217,2021,21,Saudi Arabian Grand Prix,33,VER,Red Bull Racing,88.285,87.953,87.653
3218,2021,21,Saudi Arabian Grand Prix,16,LEC,Ferrari,88.31,88.459,88.054
3219,2021,21,Saudi Arabian Grand Prix,11,PER,Red Bull Racing,88.021,87.946,88.123
3220,2021,21,Saudi Arabian Grand Prix,10,GAS,AlphaTauri,88.401,88.314,88.125
3221,2021,21,Saudi Arabian Grand Prix,4,NOR,McLaren,88.338,88.344,88.18
3222,2021,21,Saudi Arabian Grand Prix,22,TSU,AlphaTauri,88.503,88.222,88.442
3223,2021,21,Saudi Arabian Grand Prix,31,OCO,Alpine,88.752,88.574,88.647
3224,2021,21,Saudi Arabian Grand Prix,99,GIO,Alfa Romeo Racing,88.899,88.616,88.754
3225,2021,21,Saudi Arabian Grand Prix,3,RIC,McLaren,88.216,88.668,
3226,2021,21,Saudi Arabian Grand Prix,7,RAI,Alfa Romeo Racing,88.856,88.885,
3227,2021,21,Saudi Arabian Grand Prix,14,ALO,Alpine,88.944,88.92,
3228,2021,21,Saudi Arabian Grand Prix,63,RUS,Williams,88.926,89.054,
3229,2021,21,Saudi Arabian Grand Prix,55,SAI,Ferrari,88.237,113.652,
3230,2021,21,Saudi Arabian Grand Prix,6,LAT,Williams,89.177,,
3231,2021,21,Saudi Arabian Grand Prix,5,VET,Aston Martin,89.198,,
3232,2021,21,Saudi Arabian Grand Prix,18,STR,Aston Martin,89.368,,
3233,2021,21,Saudi Arabian Grand Prix,47,MSC,Haas F1 Team,89.464,,
3234,2021,21,Saudi Arabian Grand Prix,9,MAZ,Haas F1 Team,90.473,,
3235,2021,22,Abu Dhabi Grand Prix,33,VER,Red Bull Racing,83.322,82.8,82.109
3236,2021,22,Abu Dhabi Grand Prix,44,HAM,Mercedes,82.845,83.145,82.48
3237,2021,22,Abu Dhabi Grand Prix,4,NOR,McLaren,83.553,83.256,82.931
3238,2021,22,Abu Dhabi Grand Prix,11,PER,Red Bull Racing,83.35,83.135,82.947
3239,2021,22,Abu Dhabi Grand Prix,55,SAI,Ferrari,83.624,83.174,82.992
3240,2021,22,Abu Dhabi Grand Prix,77,BOT,Mercedes,83.117,83.246,83.036
3241,2021,22,Abu Dhabi Grand Prix,16,LEC,Ferrari,83.467,83.202,83.122
3242,2021,22,Abu Dhabi Grand Prix,22,TSU,AlphaTauri,83.428,83.404,83.22
3243,2021,22,Abu Dhabi Grand Prix,31,OCO,Alpine,83.764,83.42,83.389
3244,2021,22,Abu Dhabi Grand Prix,3,RIC,McLaren,83.829,83.448,83.409
3245,2021,22,Abu Dhabi Grand Prix,14,ALO,Alpine,83.846,83.46,
3246,2021,22,Abu Dhabi Grand Prix,10,GAS,AlphaTauri,83.489,84.043,
3247,2021,22,Abu Dhabi Grand Prix,18,STR,Aston Martin,84.061,84.066,
3248,2021,22,Abu Dhabi Grand Prix,99,GIO,Alfa Romeo Racing,84.118,84.251,
3249,2021,22,Abu Dhabi Grand Prix,5,VET,Aston Martin,84.225,84.305,
3250,2021,22,Abu Dhabi Grand Prix,6,LAT,Williams,84.338,,
3251,2021,22,Abu Dhabi Grand Prix,63,RUS,Williams,84.423,,
3252,2021,22,Abu Dhabi Grand Prix,7,RAI,Alfa Romeo Racing,84.779,,
3253,2021,22,Abu Dhabi Grand Prix,47,MSC,Haas F1 Team,84.906,,
3254,2021,22,Abu Dhabi Grand Prix,9,MAZ,Haas F1 Team,85.685,,
3255,2022,1,Bahrain Grand Prix,16,LEC,Ferrari,91.471,90.932,90.558
3256,2022,1,Bahrain Grand Prix,1,VER,Red Bull Racing,91.785,90.757,90.681
3257,2022,1,Bahrain Grand Prix,55,SAI,Ferrari,91.567,90.787,90.687
3258,2022,1,Bahrain Grand Prix,11,PER,Red Bull Racing,92.311,91.008,90.921
3259,2022,1,Bahrain Grand Prix,44,HAM,Mercedes,92.285,91.048,91.238
3260,2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,91.919,91.717,91.56
3261,2022,1,Bahrain Grand Prix,20,MAG,Haas F1 Team,91.955,91.461,91.808
3262,2022,1,Bahrain Grand Prix,14,ALO,Alpine,92.346,91.621,92.195
3263,2022,1,Bahrain Grand Prix,63,RUS,Mercedes,92.269,91.252,92.216
3264,2022,1,Bahrain Grand Prix,10,GAS,AlphaTauri,92.096,91.635,92.338
3265,2022,1,Bahrain Grand Prix,31,OCO,Alpine,92.041,91.782,
3266,2022,1,Bahrain Grand Prix,47,MSC,Haas F1 Team,92.38,91.998,
3267,2022,1,Bahrain Grand Prix,4,NOR,McLaren,92.239,92.008,
3268,2022,1,Bahrain Grand Prix,23,ALB,Williams,92.726,92.664,
3269,2022,1,Bahrain Grand Prix,24,ZHO,Alfa Romeo,92.493,93.543,
3270,2022,1,Bahrain Grand Prix,22,TSU,AlphaTauri,92.75,,
3271,2022,1,Bahrain Grand Prix,27,HUL,Aston Martin,92.777,,
3272,2022,1,Bahrain Grand Prix,3,RIC,McLaren,92.945,,
3273,2022,1,Bahrain Grand Prix,18,STR,Aston Martin,93.032,,
3274,2022,1,Bahrain Grand Prix,6,LAT,Williams,93.634,,
3275,2022,2,Saudi Arabian Grand Prix,11,PER,Red Bull Racing,89.705,88.924,88.2
3276,2022,2,Saudi Arabian Grand Prix,16,LEC,Ferrari,89.039,88.78,88.225
3277,2022,2,Saudi Arabian Grand Prix,55,SAI,Ferrari,88.855,88.686,88.402
3278,2022,2,Saudi Arabian Grand Prix,1,VER,Red Bull Racing,88.928,88.945,88.461
3279,2022,2,Saudi Arabian Grand Prix,31,OCO,Alpine,90.093,89.584,89.068
3280,2022,2,Saudi Arabian Grand Prix,63,RUS,Mercedes,89.68,89.618,89.104
3281,2022,2,Saudi Arabian Grand Prix,14,ALO,Alpine,89.978,89.295,89.147
3282,2022,2,Saudi Arabian Grand Prix,77,BOT,Alfa Romeo,89.683,89.404,89.183
3283,2022,2,Saudi Arabian Grand Prix,10,GAS,AlphaTauri,89.891,89.418,89.254
3284,2022,2,Saudi Arabian Grand Prix,20,MAG,Haas F1 Team,89.831,89.546,89.588
3285,2022,2,Saudi Arabian Grand Prix,4,NOR,McLaren,89.957,89.651,
3286,2022,2,Saudi Arabian Grand Prix,3,RIC,McLaren,90.009,89.773,
3287,2022,2,Saudi Arabian Grand Prix,24,ZHO,Alfa Romeo,89.978,89.819,
3288,2022,2,Saudi Arabian Grand Prix,47,MSC,Haas F1 Team,90.167,89.92,
3289,2022,2,Saudi Arabian Grand Prix,18,STR,Aston Martin,90.256,91.009,
3290,2022,2,Saudi Arabian Grand Prix,44,HAM,Mercedes,90.343,,
3291,2022,2,Saudi Arabian Grand Prix,23,ALB,Williams,90.492,,
3292,2022,2,Saudi Arabian Grand Prix,27,HUL,Aston Martin,90.543,,
3293,2022,2,Saudi Arabian Grand Prix,6,LAT,Williams,91.817,,
3294,2022,2,Saudi Arabian Grand Prix,22,TSU,AlphaTauri,,,
3295,2022,3,Australian Grand Prix,16,LEC,Ferrari,78.881,78.606,77.868
3296,2022,3,Australian Grand Prix,1,VER,Red Bull Racing,78.58,78.611,78.154
3297,2022,3,Australian Grand Prix,11,PER,Red Bull Racing,78.834,78.34,78.24
3298,2022,3,Australian Grand Prix,4,NOR,McLaren,79.28,79.066,78.703
3299,2022,3,Australian Grand Prix,44,HAM,Mercedes,79.401,79.106,78.825
3300,2022,3,Australian Grand Prix,63,RUS,Mercedes,79.405,79.076,78.933
3301,2022,3,Australian Grand Prix,3,RIC,McLaren,79.665,79.13,79.032
3302,2022,3,Australian Grand Prix,31,OCO,Alpine,79.605,79.136,79.061
3303,2022,3,Australian Grand Prix,55,SAI,Ferrari,78.983,78.469,79.408
3304,2022,3,Australian Grand Prix,14,ALO,Alpine,79.192,78.815,
3305,2022,3,Australian Grand Prix,10,GAS,AlphaTauri,79.58,79.226,
3306,2022,3,Australian Grand Prix,77,BOT,Alfa Romeo,79.251,79.41,
3307,2022,3,Australian Grand Prix,22,TSU,AlphaTauri,79.742,79.424,
3308,2022,3,Australian Grand Prix,24,ZHO,Alfa Romeo,79.91,80.155,
3309,2022,3,Australian Grand Prix,47,MSC,Haas F1 Team,80.104,80.465,
3310,2022,3,Australian Grand Prix,23,ALB,Williams,80.135,,
3311,2022,3,Australian Grand Prix,20,MAG,Haas F1 Team,80.254,,
3312,2022,3,Australian Grand Prix,5,VET,Aston Martin,81.149,,
3313,2022,3,Australian Grand Prix,6,LAT,Williams,81.372,,
3314,2022,3,Australian Grand Prix,18,STR,Aston Martin,,,
3315,2022,4,Emilia Romagna Grand Prix,1,VER,Red Bull Racing,79.295,78.793,87.999
3316,2022,4,Emilia Romagna Grand Prix,16,LEC,Ferrari,78.796,79.584,88.778
3317,2022,4,Emilia Romagna Grand Prix,4,NOR,McLaren,80.168,79.294,89.131
3318,2022,4,Emilia Romagna Grand Prix,20,MAG,Haas F1 Team,80.147,79.902,89.164
3319,2022,4,Emilia Romagna Grand Prix,14,ALO,Alpine,80.198,79.595,89.202
3320,2022,4,Emilia Romagna Grand Prix,3,RIC,McLaren,79.98,80.031,89.742
3321,2022,4,Emilia Romagna Grand Prix,11,PER,Red Bull Racing,79.773,79.296,89.808
3322,2022,4,Emilia Romagna Grand Prix,77,BOT,Alfa Romeo,80.419,80.192,90.439
3323,2022,4,Emilia Romagna Grand Prix,5,VET,Aston Martin,80.364,79.957,91.062
3324,2022,4,Emilia Romagna Grand Prix,55,SAI,Ferrari,79.305,78.99,
3325,2022,4,Emilia Romagna Grand Prix,63,RUS,Mercedes,80.383,80.757,
3326,2022,4,Emilia Romagna Grand Prix,47,MSC,Haas F1 Team,80.422,80.916,
3327,2022,4,Emilia Romagna Grand Prix,44,HAM,Mercedes,80.47,81.138,
3328,2022,4,Emilia Romagna Grand Prix,24,ZHO,Alfa Romeo,79.73,81.434,
3329,2022,4,Emilia Romagna Grand Prix,18,STR,Aston Martin,80.342,88.119,
3330,2022,4,Emilia Romagna Grand Prix,22,TSU,AlphaTauri,80.474,,
3331,2022,4,Emilia Romagna Grand Prix,10,GAS,AlphaTauri,80.732,,
3332,2022,4,Emilia Romagna Grand Prix,6,LAT,Williams,81.971,,
3333,2022,4,Emilia Romagna Grand Prix,31,OCO,Alpine,82.338,,
3334,2022,4,Emilia Romagna Grand Prix,23,ALB,Williams,,,
3335,2022,5,Miami Grand Prix,16,LEC,Ferrari,89.474,89.13,88.796
3336,2022,5,Miami Grand Prix,55,SAI,Ferrari,90.079,89.729,88.986
3337,2022,5,Miami Grand Prix,1,VER,Red Bull Racing,89.836,89.202,88.991
3338,2022,5,Miami Grand Prix,11,PER,Red Bull Racing,90.055,89.673,89.036
3339,2022,5,Miami Grand Prix,77,BOT,Alfa Romeo,90.845,89.751,89.475
3340,2022,5,Miami Grand Prix,44,HAM,Mercedes,90.388,89.797,89.625
3341,2022,5,Miami Grand Prix,10,GAS,AlphaTauri,90.779,90.128,89.69
3342,2022,5,Miami Grand Prix,4,NOR,McLaren,90.761,89.634,89.75
3343,2022,5,Miami Grand Prix,22,TSU,AlphaTauri,90.485,90.031,89.932
3344,2022,5,Miami Grand Prix,18,STR,Aston Martin,90.441,89.996,90.676
3345,2022,5,Miami Grand Prix,14,ALO,Alpine,90.407,90.16,
3346,2022,5,Miami Grand Prix,63,RUS,Mercedes,90.49,90.173,
3347,2022,5,Miami Grand Prix,5,VET,Aston Martin,90.677,90.214,
3348,2022,5,Miami Grand Prix,3,RIC,McLaren,90.583,90.31,
3349,2022,5,Miami Grand Prix,47,MSC,Haas F1 Team,90.645,90.423,
3350,2022,5,Miami Grand Prix,20,MAG,Haas F1 Team,90.975,,
3351,2022,5,Miami Grand Prix,24,ZHO,Alfa Romeo,91.02,,
3352,2022,5,Miami Grand Prix,23,ALB,Williams,91.266,,
3353,2022,5,Miami Grand Prix,6,LAT,Williams,91.325,,
3354,2022,5,Miami Grand Prix,31,OCO,Alpine,,,
3355,2022,6,Spanish Grand Prix,16,LEC,Ferrari,79.861,79.969,78.75
3356,2022,6,Spanish Grand Prix,1,VER,Red Bull Racing,80.091,79.219,79.073
3357,2022,6,Spanish Grand Prix,55,SAI,Ferrari,79.892,79.453,79.166
3358,2022,6,Spanish Grand Prix,63,RUS,Mercedes,80.218,79.47,79.393
3359,2022,6,Spanish Grand Prix,11,PER,Red Bull Racing,80.447,79.83,79.42
3360,2022,6,Spanish Grand Prix,44,HAM,Mercedes,80.252,79.794,79.512
3361,2022,6,Spanish Grand Prix,77,BOT,Alfa Romeo,80.355,80.053,79.608
3362,2022,6,Spanish Grand Prix,20,MAG,Haas F1 Team,80.227,79.81,79.682
3363,2022,6,Spanish Grand Prix,3,RIC,McLaren,80.549,80.287,80.297
3364,2022,6,Spanish Grand Prix,47,MSC,Haas F1 Team,80.683,80.436,80.368
3365,2022,6,Spanish Grand Prix,4,NOR,McLaren,80.838,80.471,
3366,2022,6,Spanish Grand Prix,31,OCO,Alpine,80.88,80.638,
3367,2022,6,Spanish Grand Prix,22,TSU,AlphaTauri,80.707,80.639,
3368,2022,6,Spanish Grand Prix,10,GAS,AlphaTauri,80.719,80.861,
3369,2022,6,Spanish Grand Prix,24,ZHO,Alfa Romeo,80.476,81.094,
3370,2022,6,Spanish Grand Prix,5,VET,Aston Martin,80.954,,
3371,2022,6,Spanish Grand Prix,14,ALO,Alpine,81.043,,
3372,2022,6,Spanish Grand Prix,18,STR,Aston Martin,81.418,,
3373,2022,6,Spanish Grand Prix,23,ALB,Williams,81.645,,
3374,2022,6,Spanish Grand Prix,6,LAT,Williams,81.915,,
3375,2022,7,Monaco Grand Prix,16,LEC,Ferrari,72.569,71.864,71.376
3376,2022,7,Monaco Grand Prix,55,SAI,Ferrari,72.616,72.074,71.601
3377,2022,7,Monaco Grand Prix,11,PER,Red Bull Racing,73.004,71.954,71.629
3378,2022,7,Monaco Grand Prix,1,VER,Red Bull Racing,72.993,72.117,71.666
3379,2022,7,Monaco Grand Prix,4,NOR,McLaren,72.927,72.266,71.849
3380,2022,7,Monaco Grand Prix,63,RUS,Mercedes,72.787,72.617,72.112
3381,2022,7,Monaco Grand Prix,14,ALO,Alpine,73.394,72.688,72.247
3382,2022,7,Monaco Grand Prix,44,HAM,Mercedes,73.444,72.595,72.56
3383,2022,7,Monaco Grand Prix,5,VET,Aston Martin,73.313,72.613,72.732
3384,2022,7,Monaco Grand Prix,31,OCO,Alpine,72.848,72.528,73.047
3385,2022,7,Monaco Grand Prix,22,TSU,AlphaTauri,73.11,72.797,
3386,2022,7,Monaco Grand Prix,77,BOT,Alfa Romeo,73.541,72.909,
3387,2022,7,Monaco Grand Prix,20,MAG,Haas F1 Team,73.069,72.921,
3388,2022,7,Monaco Grand Prix,3,RIC,McLaren,73.338,72.964,
3389,2022,7,Monaco Grand Prix,47,MSC,Haas F1 Team,73.469,73.081,
3390,2022,7,Monaco Grand Prix,23,ALB,Williams,73.611,,
3391,2022,7,Monaco Grand Prix,10,GAS,AlphaTauri,73.66,,
3392,2022,7,Monaco Grand Prix,18,STR,Aston Martin,73.678,,
3393,2022,7,Monaco Grand Prix,6,LAT,Williams,74.403,,
3394,2022,7,Monaco Grand Prix,24,ZHO,Alfa Romeo,75.606,,
3395,2022,8,Azerbaijan Grand Prix,16,LEC,Ferrari,102.865,102.046,101.359
3396,2022,8,Azerbaijan Grand Prix,11,PER,Red Bull Racing,102.733,101.955,101.641
3397,2022,8,Azerbaijan Grand Prix,1,VER,Red Bull Racing,102.722,102.227,101.706
3398,2022,8,Azerbaijan Grand Prix,55,SAI,Ferrari,102.957,102.088,101.814
3399,2022,8,Azerbaijan Grand Prix,63,RUS,Mercedes,103.754,103.281,102.712
3400,2022,8,Azerbaijan Grand Prix,10,GAS,AlphaTauri,103.268,103.129,102.845
3401,2022,8,Azerbaijan Grand Prix,44,HAM,Mercedes,103.939,103.182,102.924
3402,2022,8,Azerbaijan Grand Prix,22,TSU,AlphaTauri,103.595,103.376,103.056
3403,2022,8,Azerbaijan Grand Prix,5,VET,Aston Martin,103.279,103.268,103.091
3404,2022,8,Azerbaijan Grand Prix,14,ALO,Alpine,104.083,103.36,103.173
3405,2022,8,Azerbaijan Grand Prix,4,NOR,McLaren,104.237,103.398,
3406,2022,8,Azerbaijan Grand Prix,3,RIC,McLaren,104.437,103.574,
3407,2022,8,Azerbaijan Grand Prix,31,OCO,Alpine,103.903,103.585,
3408,2022,8,Azerbaijan Grand Prix,24,ZHO,Alfa Romeo,103.777,103.79,
3409,2022,8,Azerbaijan Grand Prix,77,BOT,Alfa Romeo,104.478,104.444,
3410,2022,8,Azerbaijan Grand Prix,20,MAG,Haas F1 Team,104.643,,
3411,2022,8,Azerbaijan Grand Prix,23,ALB,Williams,104.719,,
3412,2022,8,Azerbaijan Grand Prix,6,LAT,Williams,105.367,,
3413,2022,8,Azerbaijan Grand Prix,18,STR,Aston Martin,105.371,,
3414,2022,8,Azerbaijan Grand Prix,47,MSC,Haas F1 Team,105.775,,
3415,2022,9,Canadian Grand Prix,1,VER,Red Bull Racing,92.219,83.746,81.299
3416,2022,9,Canadian Grand Prix,14,ALO,Alpine,92.277,84.848,81.944
3417,2022,9,Canadian Grand Prix,55,SAI,Ferrari,92.781,85.197,82.096
3418,2022,9,Canadian Grand Prix,44,HAM,Mercedes,93.841,85.543,82.891
3419,2022,9,Canadian Grand Prix,20,MAG,Haas F1 Team,92.957,86.254,82.96
3420,2022,9,Canadian Grand Prix,47,MSC,Haas F1 Team,93.707,85.684,83.356
3421,2022,9,Canadian Grand Prix,31,OCO,Alpine,93.012,86.135,83.529
3422,2022,9,Canadian Grand Prix,63,RUS,Mercedes,93.16,84.95,83.557
3423,2022,9,Canadian Grand Prix,3,RIC,McLaren,93.636,86.375,83.749
3424,2022,9,Canadian Grand Prix,24,ZHO,Alfa Romeo,93.692,86.116,84.03
3425,2022,9,Canadian Grand Prix,77,BOT,Alfa Romeo,93.689,86.788,
3426,2022,9,Canadian Grand Prix,23,ALB,Williams,94.047,86.858,
3427,2022,9,Canadian Grand Prix,11,PER,Red Bull Racing,93.929,93.127,
3428,2022,9,Canadian Grand Prix,4,NOR,McLaren,94.066,,
3429,2022,9,Canadian Grand Prix,16,LEC,Ferrari,93.008,,
3430,2022,9,Canadian Grand Prix,10,GAS,AlphaTauri,94.492,,
3431,2022,9,Canadian Grand Prix,5,VET,Aston Martin,94.512,,
3432,2022,9,Canadian Grand Prix,18,STR,Aston Martin,95.532,,
3433,2022,9,Canadian Grand Prix,6,LAT,Williams,95.66,,
3434,2022,9,Canadian Grand Prix,22,TSU,AlphaTauri,96.575,,
3435,2022,10,British Grand Prix,55,SAI,Ferrari,100.19,101.602,100.983
3436,2022,10,British Grand Prix,1,VER,Red Bull Racing,99.129,100.655,101.055
3437,2022,10,British Grand Prix,16,LEC,Ferrari,99.846,101.247,101.298
3438,2022,10,British Grand Prix,11,PER,Red Bull Racing,100.521,102.513,101.616
3439,2022,10,British Grand Prix,44,HAM,Mercedes,100.428,101.062,101.995
3440,2022,10,British Grand Prix,4,NOR,McLaren,101.515,101.821,102.084
3441,2022,10,British Grand Prix,14,ALO,Alpine,101.598,102.209,102.116
3442,2022,10,British Grand Prix,63,RUS,Mercedes,100.028,101.725,102.161
3443,2022,10,British Grand Prix,24,ZHO,Alfa Romeo,100.791,102.64,102.719
3444,2022,10,British Grand Prix,6,LAT,Williams,101.998,103.273,123.095
3445,2022,10,British Grand Prix,10,GAS,AlphaTauri,101.68,103.702,
3446,2022,10,British Grand Prix,77,BOT,Alfa Romeo,101.396,104.232,
3447,2022,10,British Grand Prix,22,TSU,AlphaTauri,101.893,104.311,
3448,2022,10,British Grand Prix,3,RIC,McLaren,101.933,104.355,
3449,2022,10,British Grand Prix,31,OCO,Alpine,101.73,105.19,
3450,2022,10,British Grand Prix,23,ALB,Williams,102.078,,
3451,2022,10,British Grand Prix,20,MAG,Haas F1 Team,102.159,,
3452,2022,10,British Grand Prix,5,VET,Aston Martin,102.666,,
3453,2022,10,British Grand Prix,47,MSC,Haas F1 Team,102.708,,
3454,2022,10,British Grand Prix,18,STR,Aston Martin,103.43,,
3455,2022,1,Bahrain Grand Prix,16,LEC,Ferrari,91.471,90.932,90.558
3456,2022,1,Bahrain Grand Prix,1,VER,Red Bull Racing,91.785,90.757,90.681
3457,2022,1,Bahrain Grand Prix,55,SAI,Ferrari,91.567,90.787,90.687
3458,2022,1,Bahrain Grand Prix,11,PER,Red Bull Racing,92.311,91.008,90.921
3459,2022,1,Bahrain Grand Prix,44,HAM,Mercedes,92.285,91.048,91.238
3460,2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,91.919,91.717,91.56
3461,2022,1,Bahrain Grand Prix,20,MAG,Haas F1 Team,91.955,91.461,91.808
3462,2022,1,Bahrain Grand Prix,14,ALO,Alpine,92.346,91.621,92.195
3463,2022,1,Bahrain Grand Prix,63,RUS,Mercedes,92.269,91.252,92.216
3464,2022,1,Bahrain Grand Prix,10,GAS,AlphaTauri,92.096,91.635,92.338
3465,2022,1,Bahrain Grand Prix,31,OCO,Alpine,92.041,91.782,
3466,2022,1,Bahrain Grand Prix,47,MSC,Haas F1 Team,92.38,91.998,
3467,2022,1,Bahrain Grand Prix,4,NOR,McLaren,92.239,92.008,
3468,2022,1,Bahrain Grand Prix,23,ALB,Williams,92.726,92.664,
3469,2022,1,Bahrain Grand Prix,24,ZHO,Alfa Romeo,92.493,93.543,
3470,2022,1,Bahrain Grand Prix,22,TSU,AlphaTauri,92.75,,
3471,2022,1,Bahrain Grand Prix,27,HUL,Aston Martin,92.777,,
3472,2022,1,Bahrain Grand Prix,3,RIC,McLaren,92.945,,
3473,2022,1,Bahrain Grand Prix,18,STR,Aston Martin,93.032,,
3474,2022,1,Bahrain Grand Prix,6,LAT,Williams,93.634,,
3475,2022,2,Saudi Arabian Grand Prix,11,PER,Red Bull Racing,89.705,88.924,88.2
3476,2022,2,Saudi Arabian Grand Prix,16,LEC,Ferrari,89.039,88.78,88.225
3477,2022,2,Saudi Arabian Grand Prix,55,SAI,Ferrari,88.855,88.686,88.402
3478,2022,2,Saudi Arabian Grand Prix,1,VER,Red Bull Racing,88.928,88.945,88.461
3479,2022,2,Saudi Arabian Grand Prix,31,OCO,Alpine,90.093,89.584,89.068
3480,2022,2,Saudi Arabian Grand Prix,63,RUS,Mercedes,89.68,89.618,89.104
3481,2022,2,Saudi Arabian Grand Prix,14,ALO,Alpine,89.978,89.295,89.147
3482,2022,2,Saudi Arabian Grand Prix,77,BOT,Alfa Romeo,89.683,89.404,89.183
3483,2022,2,Saudi Arabian Grand Prix,10,GAS,AlphaTauri,89.891,89.418,89.254
3484,2022,2,Saudi Arabian Grand Prix,20,MAG,Haas F1 Team,89.831,89.546,89.588
3485,2022,2,Saudi Arabian Grand Prix,4,NOR,McLaren,89.957,89.651,
3486,2022,2,Saudi Arabian Grand Prix,3,RIC,McLaren,90.009,89.773,
3487,2022,2,Saudi Arabian Grand Prix,24,ZHO,Alfa Romeo,89.978,89.819,
3488,2022,2,Saudi Arabian Grand Prix,47,MSC,Haas F1 Team,90.167,89.92,
3489,2022,2,Saudi Arabian Grand Prix,18,STR,Aston Martin,90.256,91.009,
3490,2022,2,Saudi Arabian Grand Prix,44,HAM,Mercedes,90.343,,
3491,2022,2,Saudi Arabian Grand Prix,23,ALB,Williams,90.492,,
3492,2022,2,Saudi Arabian Grand Prix,27,HUL,Aston Martin,90.543,,
3493,2022,2,Saudi Arabian Grand Prix,6,LAT,Williams,91.817,,
3494,2022,2,Saudi Arabian Grand Prix,22,TSU,AlphaTauri,,,
3495,2022,3,Australian Grand Prix,16,LEC,Ferrari,78.881,78.606,77.868
3496,2022,3,Australian Grand Prix,1,VER,Red Bull Racing,78.58,78.611,78.154
3497,2022,3,Australian Grand Prix,11,PER,Red Bull Racing,78.834,78.34,78.24
3498,2022,3,Australian Grand Prix,4,NOR,McLaren,79.28,79.066,78.703
3499,2022,3,Australian Grand Prix,44,HAM,Mercedes,79.401,79.106,78.825
3500,2022,3,Australian Grand Prix,63,RUS,Mercedes,79.405,79.076,78.933
3501,2022,3,Australian Grand Prix,3,RIC,McLaren,79.665,79.13,79.032
3502,2022,3,Australian Grand Prix,31,OCO,Alpine,79.605,79.136,79.061
3503,2022,3,Australian Grand Prix,55,SAI,Ferrari,78.983,78.469,79.408
3504,2022,3,Australian Grand Prix,14,ALO,Alpine,79.192,78.815,
3505,2022,3,Australian Grand Prix,10,GAS,AlphaTauri,79.58,79.226,
3506,2022,3,Australian Grand Prix,77,BOT,Alfa Romeo,79.251,79.41,
3507,2022,3,Australian Grand Prix,22,TSU,AlphaTauri,79.742,79.424,
3508,2022,3,Australian Grand Prix,24,ZHO,Alfa Romeo,79.91,80.155,
